User,Book_ID,Rating
222,46,9
222,139,6
222,81,9
222,47,7
222,76,7
222,89,9
222,177,7
222,9,10
222,157,10
222,125,10
222,70,9
222,170,8
222,34,9
222,83,7
222,167,10
222,1,10
222,39,8
222,201,8
222,145,6
222,135,7
222,137,7
222,77,9
222,153,9
222,137,10
222,184,8
222,147,8
222,124,10
222,92,9
222,51,6
222,86,9
222,153,9
222,159,7
222,78,10
222,41,9
222,60,10
222,132,10
222,91,10
225,7,9
225,154,9
225,11,8
225,132,9
225,211,7
225,108,6
225,211,6
225,204,7
225,38,9
225,125,9
225,95,9
225,18,10
225,59,10
225,45,10
225,83,9
225,144,8
225,148,8
225,4,8
225,65,8
225,132,9
225,205,6
225,179,6
225,9,6
225,8,10
225,9,9
225,145,9
225,35,7
225,76,10
225,7,6
232,157,10
232,75,10
232,179,7
232,159,8
232,16,8
232,180,10
232,83,10
232,149,10
232,117,7
232,51,4
232,29,10
232,55,10
232,158,5
232,124,10
232,123,7
232,185,10
232,179,4
232,163,10
232,134,6
232,95,10
232,182,8
232,156,10
232,176,10
232,66,10
232,4,10
232,105,10
234,173,5
234,50,7
234,15,5
234,144,5
234,23,5
234,78,5
234,34,10
234,187,5
234,189,5
234,36,5
234,10,5
234,125,9
234,134,5
234,194,5
234,19,5
234,22,5
234,74,5
234,32,5
234,31,9
234,139,5
234,117,5
234,89,5
234,151,5
234,16,5
234,17,5
234,131,5
234,88,5
234,15,5
234,178,5
234,11,5
234,174,5
234,12,5
234,21,5
234,130,5
234,197,5
234,49,8
234,52,5
234,13,5
235,153,9
235,71,9
235,17,9
235,71,9
235,154,5
235,104,8
235,134,8
235,2,9
235,59,8
235,84,9
235,41,8
235,189,9
235,107,9
235,132,8
235,131,8
235,39,10
235,50,10
235,165,9
235,153,8
235,56,7
235,128,5
235,178,5
235,158,7
235,47,5
235,133,10
235,124,8
235,2,9
235,126,10
235,84,9
235,192,10
235,127,9
235,87,8
235,176,8
235,171,9
235,197,9
235,198,8
235,154,9
235,157,9
235,183,8
235,130,9
235,145,8
235,113,8
235,29,8
235,60,8
235,161,7
235,150,9
235,90,8
243,173,10
243,70,8
243,118,10
243,97,7
243,31,8
243,183,6
243,181,3
243,116,10
243,125,7
243,189,7
243,18,10
243,24,8
243,189,10
243,28,5
243,116,8
243,197,10
243,207,7
243,6,7
243,158,8
243,114,9
243,94,7
243,146,10
243,166,10
243,4,7
243,124,6
243,17,6
243,33,8
243,64,10
243,46,9
243,179,7
243,66,10
243,15,10
243,36,8
243,50,7
243,154,8
243,139,4
243,70,9
243,4,6
243,117,6
243,1,7
243,151,9
243,191,8
243,39,2
243,124,9
243,3,5
243,119,8
243,96,8
243,38,10
243,165,7
243,173,6
243,12,5
243,103,10
243,175,8
243,52,9
243,18,7
243,142,6
243,116,8
243,105,8
243,16,8
243,49,7
243,181,9
243,90,6
243,118,1
245,183,10
245,19,5
245,24,6
245,183,10
245,61,10
245,168,5
245,162,8
245,176,9
245,192,10
245,46,8
245,131,10
245,194,10
245,86,10
245,41,7
245,191,10
245,83,10
245,82,10
245,140,7
245,67,10
245,113,7
245,122,10
245,190,10
245,23,10
245,145,10
245,142,10
245,52,10
245,36,10
245,153,8
245,8,8
245,151,7
246,208,8
246,115,6
246,177,8
246,117,8
246,78,9
246,76,7
246,68,7
246,196,8
246,194,8
246,79,7
246,192,10
246,193,8
246,21,6
246,138,7
246,83,8
246,197,8
246,157,7
246,194,6
246,14,7
246,139,8
246,195,8
246,210,7
246,202,8
246,86,7
246,79,6
246,80,8
246,140,7
246,43,7
246,66,7
246,142,8
246,203,6
246,144,7
246,10,7
246,48,8
246,131,8
246,79,8
246,175,10
246,142,7
246,191,7
246,129,6
246,22,7
246,68,9
246,20,8
246,211,7
246,209,7
247,115,7
247,150,10
247,172,6
247,7,9
247,25,9
247,187,7
247,197,6
247,57,8
247,59,6
247,136,7
247,79,7
247,176,5
247,126,8
247,82,8
247,125,9
247,6,8
247,118,8
247,105,9
247,61,10
247,1,8
247,9,8
248,58,9
248,201,6
248,18,9
248,84,9
248,39,6
248,38,8
248,55,10
248,32,6
248,31,6
248,165,10
248,125,9
248,17,9
248,145,8
248,23,8
248,5,6
248,189,6
248,117,10
248,116,8
248,115,8
248,144,8
248,57,8
248,123,8
248,126,8
248,51,8
248,62,8
248,73,9
248,57,10
248,120,8
248,137,8
248,140,5
248,168,7
252,186,6
252,102,10
252,75,5
252,106,5
252,145,8
252,17,9
252,111,8
252,200,10
252,161,10
252,87,9
252,192,8
252,180,9
252,56,6
252,187,7
252,103,9
252,177,10
252,128,4
252,158,6
252,69,6
252,47,10
252,122,7
252,145,9
252,182,7
252,19,8
252,92,10
252,170,10
252,164,7
252,126,10
252,122,6
252,25,8
252,25,9
252,189,6
252,184,10
252,55,8
252,91,9
252,28,8
252,33,6
252,87,6
252,88,7
252,56,6
252,110,6
252,93,10
252,117,10
252,137,9
252,208,7
252,130,10
253,144,8
253,53,8
253,145,9
253,84,6
253,146,5
253,76,10
253,18,9
253,151,8
253,149,8
253,98,9
253,30,9
253,50,9
253,141,8
253,209,9
253,108,7
253,135,9
253,175,8
253,55,10
253,52,8
253,63,8
253,17,8
253,79,8
253,18,8
253,108,9
253,153,7
253,47,8
253,53,8
253,205,5
253,55,7
253,191,9
253,65,10
253,103,7
253,85,7
253,111,5
253,82,10
253,33,9
253,79,6
253,192,7
255,84,4
255,208,6
255,85,7
255,121,7
255,142,9
255,143,9
255,2,9
255,34,8
255,59,7
255,100,7
255,84,7
255,96,6
255,48,6
255,31,7
255,36,6
255,109,8
255,108,8
255,161,8
255,146,4
255,152,6
255,135,6
255,95,6
255,17,6
257,56,8
257,204,7
257,42,5
257,57,7
257,117,10
257,93,9
257,45,10
257,166,9
257,133,10
257,101,7
257,26,4
257,100,8
257,76,8
257,110,10
257,109,8
257,99,8
257,112,7
257,47,7
257,45,7
257,138,8
257,130,8
257,88,8
257,19,7
257,11,8
257,165,8
257,79,10
257,201,10
257,177,3
257,108,5
257,32,3
257,82,8
257,34,8
257,159,8
257,26,7
257,135,10
257,202,10
257,210,8
257,96,9
257,67,7
257,153,8
257,184,7
257,2,6
257,121,10
257,93,4
257,9,6
257,27,5
257,14,7
257,101,8
257,70,3
257,119,10
258,86,5
258,147,5
258,119,8
258,86,8
258,145,8
258,126,5
258,72,6
258,200,10
258,12,7
258,31,8
258,38,7
258,3,6
258,95,4
258,75,8
258,7,8
258,162,7
258,94,8
258,82,9
258,112,9
258,37,5
258,121,6
259,18,10
259,118,7
259,25,6
259,75,10
259,114,6
259,18,10
259,102,7
259,11,9
259,179,8
259,21,7
259,171,7
259,179,7
259,179,7
259,81,9
259,123,9
259,3,9
259,70,8
259,7,7
259,27,8
259,13,10
259,58,10
259,203,9
259,148,8
259,151,6
259,25,9
259,199,7
259,117,8
259,71,9
259,42,10
259,26,6
259,22,10
259,10,10
259,119,7
259,33,10
259,83,10
259,7,10
259,79,10
259,164,10
259,19,10
259,46,9
259,178,9
259,207,10
259,148,10
259,198,10
259,153,10
259,154,10
259,109,10
259,152,10
259,33,10
259,25,10
259,3,9
259,4,9
259,167,7
259,82,10
259,79,10
259,27,6
259,36,9
259,132,9
259,106,5
259,26,7
259,46,10
259,142,10
259,77,10
259,178,10
259,147,10
259,210,7
259,21,8
259,28,10
259,43,10
259,6,9
259,33,10
259,77,6
259,54,9
259,140,8
259,44,7
259,108,8
259,28,10
259,141,10
259,84,10
259,124,10
259,151,10
259,186,10
259,67,10
259,159,9
259,132,8
259,23,6
259,57,7
259,40,9
266,81,10
266,181,7
266,53,10
266,203,10
266,158,10
266,147,10
266,119,10
266,24,10
266,138,10
266,11,5
266,190,9
266,65,9
266,156,9
266,116,10
266,5,10
266,72,8
266,90,10
266,126,5
266,61,8
266,122,5
266,13,10
266,169,10
266,82,9
266,33,9
266,54,9
266,107,8
266,62,10
266,154,9
266,16,8
266,89,9
266,144,9
266,141,9
266,39,8
266,205,8
266,133,9
266,75,5
266,108,5
266,84,5
266,117,4
266,77,5
266,80,5
266,11,8
266,37,10
266,171,10
266,179,9
266,20,9
266,175,10
266,1,10
266,175,9
266,158,10
266,211,8
266,162,9
266,143,8
266,207,9
266,156,9
266,185,7
266,181,9
266,182,9
266,62,10
266,185,10
266,60,10
266,170,10
266,39,10
266,85,10
266,144,10
266,150,10
266,4,10
266,140,9
267,137,10
267,15,10
267,45,10
267,6,10
267,186,10
267,17,9
267,141,9
267,75,9
267,61,8
267,71,10
267,52,8
267,11,10
267,117,10
267,67,9
267,113,10
267,151,10
267,86,10
267,60,7
267,92,5
267,210,9
267,182,10
267,193,10
267,85,5
267,15,9
267,120,10
267,7,7
267,206,10
267,10,10
267,159,10
267,4,9
267,42,9
267,88,10
267,38,10
267,35,10
267,206,10
267,34,10
267,125,10
267,34,7
267,82,9
267,130,10
267,183,8
267,175,10
267,135,10
267,200,10
267,35,10
267,64,8
267,50,10
267,128,9
267,58,9
267,183,10
267,109,10
267,92,10
267,82,9
267,104,9
267,203,8
267,90,7
267,163,10
267,125,10
267,157,10
267,144,9
267,211,7
267,177,9
267,55,10
267,119,5
267,181,8
267,38,6
268,28,8
268,36,8
268,38,7
268,1,8
268,52,4
268,65,7
268,12,8
268,18,9
268,150,7
268,52,7
268,31,6
268,123,8
268,109,10
268,30,6
268,11,9
268,13,10
268,148,9
268,53,6
268,18,6
268,54,9
268,55,2
268,52,5
268,42,10
268,52,5
268,202,9
271,159,5
271,9,5
271,199,8
271,118,5
271,4,5
271,76,8
271,121,5
271,7,5
271,10,5
271,82,5
271,88,5
271,135,5
271,22,5
271,7,7
271,175,5
271,71,8
271,188,5
271,182,7
271,167,8
271,75,7
271,27,5
273,4,7
273,179,8
273,138,7
273,111,8
273,209,6
273,47,6
273,155,6
273,193,5
273,75,5
273,190,8
273,33,8
273,164,10
273,101,10
273,65,10
273,137,10
273,163,10
273,161,8
273,126,8
273,61,10
273,153,8
273,176,5
275,205,6
275,38,8
275,25,7
275,81,8
275,85,7
275,194,8
275,188,8
275,27,6
275,14,8
275,24,8
275,50,6
275,38,7
275,99,6
275,157,7
275,158,6
275,95,8
275,142,8
275,165,8
275,208,7
275,43,7
275,168,7
275,40,8
275,26,7
275,145,7
275,184,8
275,24,9
275,119,8
275,103,7
276,111,7
276,31,5
276,159,7
276,8,9
276,165,7
276,142,7
276,12,6
276,204,9
276,131,9
276,57,6
276,204,6
276,137,8
276,142,6
276,50,6
276,75,8
276,149,7
276,71,8
276,206,5
276,21,9
276,121,8
276,152,9
276,47,7
276,158,6
276,156,7
276,196,7
276,118,7
276,52,6
276,151,9
276,210,6
276,106,7
276,147,7
276,76,6
276,54,8
276,134,8
276,63,6
276,41,6
276,154,8
276,8,7
276,10,8
276,99,8
276,88,7
276,99,8
276,127,5
276,148,6
276,132,7
276,52,7
276,127,7
276,51,7
276,53,6
276,157,7
276,139,6
276,96,7
276,46,8
276,167,8
276,197,8
276,176,7
276,209,7
276,107,8
276,146,9
276,74,8
276,23,9
276,70,8
276,47,7
276,107,7
276,163,8
276,174,8
276,154,8
276,157,5
276,163,7
276,60,5
276,82,6
276,90,7
276,154,8
276,164,8
276,144,8
276,163,7
276,124,7
276,25,7
276,160,8
276,166,6
276,104,7
276,108,8
276,160,8
276,62,7
276,127,8
276,80,8
276,112,5
276,81,6
276,37,8
276,139,7
276,151,8
276,129,5
276,21,8
276,28,7
276,29,6
276,168,7
276,82,8
276,11,7
276,146,9
276,82,7
276,6,6
276,201,9
276,198,8
276,57,9
276,39,7
276,131,7
276,88,8
276,159,8
276,61,6
276,141,7
276,159,8
276,150,8
276,207,6
276,154,7
276,135,7
276,161,7
276,33,6
276,141,8
276,39,8
276,170,7
276,93,7
276,24,7
276,105,8
276,77,6
276,155,7
276,198,6
276,109,6
276,25,8
276,149,5
276,210,7
276,19,9
276,57,7
276,101,6
276,59,7
276,58,7
279,28,9
279,123,8
279,79,8
279,150,7
279,181,9
279,118,7
279,154,7
279,201,7
279,99,7
279,71,8
279,11,7
279,71,9
279,113,8
279,24,6
279,32,7
279,193,7
279,139,7
279,10,8
279,4,8
279,163,8
279,30,6
279,74,7
279,14,10
279,87,8
279,7,8
279,36,7
279,138,9
279,172,8
279,102,8
279,60,7
279,79,7
279,26,6
279,178,8
279,16,9
279,174,7
279,95,7
279,78,8
279,74,7
279,3,7
279,88,7
279,42,7
279,115,7
279,17,9
279,135,6
279,24,8
279,190,5
279,192,8
279,109,7
279,195,7
279,96,6
279,104,8
279,111,7
279,148,7
279,120,9
279,119,8
279,61,7
279,180,7
279,21,8
279,167,8
279,90,7
279,190,8
279,110,6
279,196,6
279,98,8
279,96,6
279,51,8
279,160,6
282,196,8
282,181,8
282,33,6
282,27,6
282,200,8
282,97,8
282,161,9
282,59,7
282,42,8
282,148,9
282,28,8
282,97,8
282,162,8
282,184,9
282,83,8
282,85,8
282,201,9
282,20,8
282,96,6
282,162,6
282,24,7
282,50,7
282,63,7
282,135,5
282,103,8
282,158,8
282,92,6
282,74,8
282,20,9
282,151,8
282,35,7
282,134,10
282,66,8
282,66,9
282,68,7
282,112,6
282,176,6
282,178,8
282,53,8
282,210,8
282,184,8
282,57,6
282,51,6
282,12,8
282,180,8
282,46,8
282,45,8
282,130,9
282,72,8
282,61,7
282,33,8
282,120,9
282,159,6
282,170,9
282,200,8
282,99,7
282,76,5
282,134,7
282,133,5
282,185,9
282,42,8
282,111,7
282,137,8
290,173,10
290,131,5
290,160,9
290,137,7
290,12,9
290,55,8
290,175,9
290,22,9
290,69,8
290,81,8
290,98,5
290,82,8
290,135,8
290,94,9
290,184,5
290,33,8
290,78,8
290,178,9
290,141,5
290,187,7
290,127,9
290,95,6
290,34,5
290,92,9
290,116,5
290,52,8
290,150,9
290,155,6
290,98,8
290,177,7
290,124,8
290,114,8
290,77,7
290,117,7
290,26,8
290,105,9
290,101,5
290,50,8
290,9,1
290,166,6
295,143,9
295,167,2
295,39,9
295,52,9
295,40,8
295,182,10
295,17,10
295,82,7
295,38,6
295,176,8
295,98,5
295,181,9
295,82,7
295,205,8
295,72,8
295,5,8
295,46,8
295,200,9
295,153,10
295,108,10
295,19,10
295,54,10
295,58,10
295,45,10
295,150,8
295,2,6
295,96,5
295,110,5
295,119,10
295,186,8
295,186,8
295,104,10
295,14,9
295,164,9
295,26,7
295,56,10
295,1,8
295,100,6
295,13,5
295,80,1
295,102,5
295,100,10
295,2,10
295,47,9
295,28,2
295,41,8
295,199,8
295,105,8
295,36,10
295,51,10
295,32,3
295,119,10
295,73,10
295,145,10
295,132,10
295,156,10
295,136,10
295,110,8
295,81,10
295,120,4
295,176,6
295,142,9
295,58,9
295,206,9
295,7,10
295,178,8
295,149,10
295,17,10
295,199,10
295,60,9
295,199,10
295,201,10
295,113,10
295,79,10
295,106,8
295,35,10
295,78,7
295,157,10
295,200,10
295,61,7
295,91,8
295,147,10
295,61,10
295,130,7
295,70,8
295,102,8
295,22,5
295,20,10
295,72,9
295,159,9
295,150,9
295,172,7
295,150,7
295,2,9
295,97,10
295,80,8
295,7,6
295,5,10
295,102,10
295,159,10
295,201,8
295,48,7
295,11,10
295,121,9
295,188,9
295,77,8
295,90,3
295,178,10
295,165,10
295,83,10
295,191,10
295,40,5
295,83,10
295,153,10
295,182,9
295,34,9
295,43,10
295,106,8
295,191,8
295,155,8
295,125,10
295,154,10
295,127,10
295,129,10
295,128,10
295,131,10
295,126,8
295,175,10
295,130,10
295,80,9
295,203,10
295,31,10
295,33,8
295,34,9
295,155,9
295,208,10
295,62,10
295,182,8
295,76,9
295,4,10
295,198,10
295,157,5
295,51,5
295,111,9
295,113,9
295,169,8
295,77,7
295,194,8
295,180,9
295,198,9
295,197,9
295,24,9
295,142,10
295,154,9
295,16,6
295,62,8
295,156,8
295,15,5
295,158,5
295,75,5
295,166,9
295,22,10
295,154,9
295,171,10
295,196,10
295,45,8
295,69,7
295,190,9
295,101,8
295,161,8
295,154,5
295,153,10
295,202,7
295,53,9
295,112,10
295,159,10
295,187,9
295,43,10
295,158,10
295,147,9
295,11,10
295,56,10
295,45,9
295,115,9
295,210,9
295,211,10
295,146,10
295,37,8
295,160,10
295,171,10
295,141,5
295,210,10
295,157,10
295,63,9
295,141,10
295,153,9
295,105,9
295,170,8
295,75,7
295,167,7
295,53,9
295,72,8
295,155,10
295,37,3
295,61,8
295,145,7
295,59,8
297,71,10
297,62,10
297,209,3
297,119,5
297,11,8
297,77,8
297,59,10
297,68,10
297,67,10
297,106,9
297,211,4
297,43,10
297,103,8
297,60,10
297,134,9
297,40,10
297,42,10
297,39,10
297,60,10
297,59,10
297,58,10
297,53,7
297,45,10
297,44,10
297,131,8
297,159,10
297,69,10
297,123,9
297,124,9
297,57,9
297,177,8
297,200,10
297,209,8
297,168,10
297,174,10
297,118,4
297,167,10
297,102,10
297,151,10
297,82,10
297,139,10
297,151,10
297,150,10
297,152,10
297,153,10
297,132,10
299,39,5
299,208,7
299,159,7
299,105,8
299,172,8
299,70,7
299,42,8
299,8,7
299,18,8
299,76,8
299,175,9
299,151,6
299,25,7
299,62,7
299,41,5
299,82,6
299,45,5
299,71,9
299,108,8
299,129,3
299,191,9
299,160,9
299,65,10
299,43,8
299,35,8
299,164,7
299,210,7
299,93,8
299,106,8
299,177,10
299,22,6
299,172,8
299,29,7
299,58,10
299,141,8
299,124,5
299,2,9
299,188,8
299,138,7
299,47,8
299,160,9
299,203,8
299,199,10
299,37,9
299,15,10
299,95,7
299,35,8
299,126,5
299,133,8
299,188,7
299,33,8
299,140,8
299,9,10
299,47,7
299,11,6
299,132,5
299,82,8
299,65,9
299,210,9
299,136,5
299,82,7
299,95,7
299,156,7
299,158,10
299,96,7
299,63,7
299,33,7
299,163,7
299,149,7
299,172,5
299,202,6
299,130,4
299,38,5
299,122,5
299,96,8
299,47,7
299,148,5
299,201,6
299,168,7
299,161,7
299,153,9
299,46,7
299,143,5
299,120,10
299,56,7
299,185,5
299,7,3
299,206,10
299,148,5
299,179,10
299,139,7
299,35,10
299,148,8
299,186,9
299,199,8
299,152,8
299,79,7
299,96,8
299,146,7
299,72,5
299,90,7
299,198,5
299,200,7
299,16,10
299,177,8
299,150,5
299,64,9
299,137,8
299,123,6
301,27,10
301,127,10
301,125,10
301,167,10
301,128,10
301,4,10
301,54,10
301,106,10
301,117,10
301,66,10
301,12,10
301,179,10
301,24,10
301,80,10
301,21,10
301,25,10
301,169,10
301,3,10
301,79,10
301,16,10
301,141,10
301,34,10
301,99,10
301,210,9
301,38,10
301,197,10
301,176,10
301,58,10
301,2,10
301,130,10
301,23,10
301,81,10
301,51,10
301,3,10
301,208,10
301,194,10
301,82,10
301,163,10
301,68,10
301,25,10
301,87,10
301,36,10
301,117,10
301,117,10
301,67,10
301,153,10
301,170,10
301,82,10
301,174,10
301,46,10
301,43,10
301,20,10
301,58,10
301,74,10
301,80,10
301,82,10
301,196,10
301,53,10
301,60,10
301,198,10
301,199,10
301,65,10
301,188,10
301,196,10
301,76,10
301,18,10
301,31,10
301,193,10
301,64,10
301,148,10
301,192,10
301,32,10
301,6,10
301,70,10
301,85,10
301,122,10
301,3,10
301,19,10
301,127,10
301,51,10
301,127,10
301,57,10
301,38,10
301,78,9
301,53,10
301,202,9
301,153,10
301,206,10
301,115,10
301,119,10
301,21,10
301,144,10
301,21,10
301,48,10
301,178,10
301,41,10
301,108,10
301,70,10
301,175,10
301,77,10
301,117,10
301,91,10
301,1,10
301,108,10
301,28,10
301,69,7
301,10,10
301,54,10
301,190,10
301,207,10
301,85,10
301,187,10
301,29,10
301,11,10
301,125,10
301,159,10
301,171,10
301,13,10
301,50,10
301,8,10
301,20,10
301,205,10
301,175,10
301,10,10
301,32,10
301,158,10
301,115,10
301,142,10
301,31,10
301,18,10
301,36,10
301,115,10
301,105,10
301,161,10
301,66,10
301,9,10
301,202,10
301,201,10
301,101,10
301,155,10
301,125,10
301,87,10
301,200,10
301,73,10
301,92,10
301,49,10
301,197,10
301,9,1
310,33,10
310,141,10
310,39,9
310,164,8
310,64,8
310,31,9
310,3,10
310,162,9
310,33,7
310,124,8
310,133,8
310,160,9
310,174,9
310,93,7
310,43,10
310,40,9
310,3,8
310,4,8
310,117,10
310,200,8
311,163,9
311,156,6
311,178,7
311,115,7
311,42,9
311,164,10
311,95,9
311,10,8
311,3,8
311,127,8
311,202,9
311,131,7
311,65,8
311,168,7
311,109,10
311,143,8
311,33,7
311,69,8
311,22,7
311,36,7
311,121,7
312,146,6
312,17,8
312,151,10
312,134,6
312,108,7
312,93,8
312,20,10
312,16,4
312,89,8
312,84,7
312,159,10
312,49,8
312,9,10
312,79,6
312,64,6
312,142,9
312,154,8
312,170,9
312,63,10
312,134,8
312,133,7
312,148,10
312,132,7
312,208,9
312,145,8
312,149,8
312,104,3
313,100,9
313,8,9
313,61,8
313,75,8
313,47,8
313,85,9
313,181,8
313,158,8
313,150,6
313,186,8
313,153,7
313,8,7
313,4,7
313,198,7
313,20,6
313,138,9
313,22,9
313,21,9
313,13,8
313,149,8
313,157,9
313,156,9
313,75,8
313,154,8
313,92,8
313,109,10
313,137,8
313,136,9
313,112,7
313,155,9
313,101,10
314,26,9
314,118,8
314,93,8
314,25,7
314,37,8
314,157,8
314,144,8
314,62,9
314,113,3
314,192,7
314,24,8
314,115,9
314,203,8
314,70,8
314,51,6
314,81,7
314,191,8
314,24,8
314,22,8
314,175,7
314,29,8
314,95,4
314,130,7
314,47,9
314,178,9
314,107,9
314,106,9
314,123,9
314,61,8
314,197,9
314,89,9
314,159,9
314,184,7
314,180,8
314,179,8
314,76,9
314,121,9
314,122,9
314,95,9
314,96,9
314,123,9
314,72,8
314,115,7
314,131,9
314,168,10
314,198,9
314,197,9
314,197,9
314,21,8
314,70,8
314,195,8
314,170,5
314,181,4
314,161,10
314,162,9
314,163,8
314,185,8
314,161,9
314,198,9
314,165,10
314,82,9
314,201,7
314,129,9
314,38,9
314,165,10
314,196,9
314,205,8
314,51,7
314,157,8
314,178,8
314,168,8
314,50,3
314,64,8
314,13,6
314,60,9
314,200,7
314,29,5
318,190,9
318,12,7
318,203,7
318,175,10
318,204,9
318,123,8
318,193,9
318,178,9
318,46,8
318,163,7
318,131,9
318,130,8
318,106,8
318,195,8
318,194,8
318,175,10
318,45,8
318,65,10
318,47,10
318,210,3
318,159,7
318,157,7
318,37,7
321,181,8
321,184,5
321,137,6
321,107,5
321,37,7
321,70,8
321,12,10
321,128,6
321,123,7
321,121,7
321,83,8
321,152,8
321,164,9
321,193,9
321,85,7
321,169,8
321,156,8
321,192,9
321,163,8
321,200,8
321,21,9
321,13,9
321,191,9
321,51,9
321,57,7
321,78,8
321,53,6
321,169,10
321,48,7
321,161,6
321,172,9
321,66,9
321,64,8
321,186,9
321,49,8
321,199,10
321,69,7
321,54,9
321,12,6
321,65,8
321,88,9
321,86,7
321,205,9
321,157,8
321,48,7
321,17,8
322,186,7
322,108,8
322,41,9
322,157,8
322,4,8
322,207,8
322,151,8
322,177,7
322,43,5
322,81,8
322,169,8
322,201,8
322,7,8
322,8,8
322,31,8
322,99,7
322,145,8
322,9,10
322,55,8
322,170,9
323,131,8
323,171,10
323,94,8
323,12,9
323,117,10
323,44,8
323,156,6
323,176,8
323,116,10
323,201,9
323,139,4
323,164,8
323,53,5
323,127,8
323,70,8
323,28,7
323,192,9
323,13,8
323,156,7
323,199,5
323,36,6
323,210,6
323,46,7
323,131,8
323,30,6
323,186,8
323,71,8
323,100,10
323,158,9
323,155,8
323,154,9
323,147,10
323,96,8
325,181,4
325,153,1
325,34,8
325,157,5
325,55,6
325,191,5
325,43,5
325,47,7
325,72,8
325,193,8
325,185,4
325,49,7
325,144,5
325,148,8
325,100,2
325,127,7
325,202,6
325,165,6
325,22,4
325,8,5
325,47,5
325,5,6
325,174,8
325,69,3
325,8,6
325,30,7
325,87,3
325,175,4
325,2,8
325,38,3
325,157,5
325,201,5
325,154,4
325,196,9
325,62,5
334,205,10
334,66,10
334,116,8
334,209,7
334,49,9
334,70,9
334,99,8
334,157,8
334,145,8
334,170,8
334,97,8
334,67,6
334,118,8
334,153,9
334,174,8
334,30,6
334,31,9
334,28,9
334,87,9
334,123,7
334,100,7
334,200,9
334,32,8
334,12,7
334,105,7
334,186,8
335,4,10
335,56,8
335,102,5
335,66,10
335,65,8
335,37,9
335,133,9
335,33,8
335,19,6
335,209,9
335,146,9
335,100,9
335,110,9
335,36,8
335,165,8
335,34,9
335,1,9
335,211,9
335,202,8
335,49,8
335,98,7
335,201,9
335,202,10
335,12,7
335,16,6
337,174,10
337,158,10
337,184,10
337,154,8
337,3,6
337,61,10
337,192,9
337,60,8
337,184,9
337,150,9
337,65,6
337,197,9
337,49,8
337,5,7
337,15,6
337,62,7
337,171,8
337,160,8
337,43,7
337,186,5
337,51,7
337,27,9
337,89,8
337,97,8
337,135,5
337,51,10
337,29,7
337,178,8
337,198,6
339,139,2
339,173,3
339,86,1
339,85,2
339,24,9
339,25,5
339,131,5
339,61,3
339,185,3
339,195,6
339,197,6
339,51,5
339,208,7
339,87,4
339,202,4
339,67,4
339,170,5
339,174,1
339,27,4
339,20,3
339,99,4
339,46,5
339,11,10
339,61,3
339,191,10
339,193,10
339,14,3
339,203,2
339,96,7
339,145,5
339,81,3
339,109,1
339,108,5
339,68,2
339,3,1
339,20,2
339,21,7
339,95,2
339,67,2
339,66,6
339,93,10
339,33,10
339,26,10
339,185,4
339,108,4
339,150,5
339,200,5
339,187,5
339,176,5
339,189,5
339,139,7
339,23,3
339,151,4
339,112,5
339,64,5
339,152,4
339,171,5
339,93,7
339,153,4
339,178,8
339,148,5
339,185,1
339,71,1
339,117,5
339,156,4
339,167,1
339,147,4
339,19,2
339,37,2
339,173,1
339,118,4
339,142,2
340,87,9
340,14,8
340,183,9
340,170,10
340,139,5
340,169,8
340,79,6
340,79,5
340,147,4
340,6,5
340,12,9
340,202,4
340,11,9
340,110,7
340,158,9
340,154,8
340,6,8
340,9,9
340,177,8
340,67,5
340,43,8
340,47,5
340,61,10
340,165,8
340,64,5
340,44,8
340,107,6
340,194,8
340,95,5
340,123,9
340,95,9
340,196,8
340,115,5
340,57,3
340,146,7
340,137,6
340,118,8
340,104,8
340,128,7
340,149,8
340,135,9
340,82,8
340,108,9
340,77,5
340,125,8
340,37,8
340,204,7
340,120,9
340,207,4
340,17,7
340,203,9
340,210,7
340,62,6
340,3,10
340,167,6
340,199,6
340,65,7
340,121,8
340,148,10
340,84,6
340,115,10
340,151,8
340,46,10
340,60,10
340,150,8
340,190,8
341,99,9
341,66,10
341,179,5
341,16,10
341,157,9
341,180,10
341,120,10
341,189,10
341,21,7
341,45,10
341,35,9
341,11,9
341,74,10
341,35,10
341,206,10
341,34,10
341,66,10
341,57,7
341,15,10
341,204,10
341,107,8
341,162,8
341,175,10
341,175,8
341,152,8
341,121,7
341,211,8
341,4,9
341,94,8
341,147,9
342,160,8
342,173,8
342,132,8
342,32,4
342,159,8
342,158,7
342,117,6
342,90,7
342,12,8
342,82,4
342,89,8
342,197,9
342,162,8
342,9,7
342,83,8
342,70,8
342,175,10
342,103,8
342,187,8
342,79,9
342,104,8
342,1,9
342,56,9
342,114,9
342,113,8
342,147,8
342,144,9
342,150,9
342,111,9
342,185,9
342,70,9
342,62,8
342,153,10
343,56,8
343,94,7
343,14,5
343,62,7
343,103,2
343,70,7
343,142,7
343,176,7
343,122,9
343,106,9
343,25,9
343,115,7
343,107,5
343,154,8
343,40,10
343,42,9
343,39,9
343,60,10
343,59,9
343,50,10
343,131,9
343,159,10
343,186,10
343,95,5
343,94,8
343,30,9
343,115,7
343,9,6
343,26,6
343,148,9
343,18,5
343,87,7
343,120,9
343,133,5
343,160,6
343,198,9
343,200,10
343,199,10
343,34,9
343,33,10
